DATA_TYPE,BSE_DT,N_ID,TITLE,SUMMARY,SENTIMENT,REASON,RELATED_STOCK_CD,RELATED_STOCK_NM,_INGEST_TS,_INGEST_DATE
2,20260617,20260617_067918,윙입푸드홀딩스 해외증권거래소등에신고한주요공시사항의국내신고,윙입푸드홀딩스 해외증권거래소 주요 공시사항 국내 신고,소식,단순 공시 신고로 주가에 직접적인 영향이 없는 일반적인 기업 정보입니다.,900340,윙입푸드,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068019,더큐브앤(주) (정정)조회공시요구(현저한시황변동)에대한답변(미확정),더큐브앤(주)의 현저한 시황변동에 대한 정정 조회공시 답변(미확정) 제출.,소식,"시황변동에 대한 조회공시 답변은 주가에 직접적인 영향을 주는 정보가 아니며, 단순 기업 소식에 해당합니다.",013720,THE CUBE&,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068020,더큐브앤(주) 전환사채(해외전환사채포함)발행후만기전사채취득(제13회차),더큐브앤(주)가 전환사채를 만기 전 취득하여 재무구조 개선 기대.,호재,전환사채 만기 전 취득은 부채 감소 및 재무구조 개선에 긍정적 영향을 줄 수 있어 호재로 분류됩니다.,013720,THE CUBE&,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068002,(주)에너토크 (정정)단일판매ㆍ공급계약체결,(주)에너토크가 단일판매ㆍ공급계약을 정정하여 체결.,호재,단일판매ㆍ공급계약 체결은 매출 증가 및 실적 개선에 긍정적 영향을 줄 수 있어 호재로 분류됩니다.,019990,에너토크,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068065,대신정보통신(주) 감사보고서 제출,대신정보통신(주)이 감사보고서를 제출.,소식,"감사보고서 제출은 정기적인 기업 공시로, 주가에 직접적인 영향을 주지 않는 일반 소식입니다.",020180,대신정보통신,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068069,케이비아이메탈(주) 전환사채권발행결정(제5회차),케이비아이메탈(주)이 전환사채권 발행을 결정(제5회차).,악재,전환사채권 발행은 주식 희석 및 부채 증가로 주가에 부정적 영향을 줄 수 있어 악재로 분류됩니다.,024840,KBI메탈,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068099,케이비아이메탈(주) 금전대여결정,케이비아이메탈(주)의 금전대여결정 공시.,소식,"금전대여는 기업 운영상의 일반적인 결정으로, 주가에 직접적인 영향이 크지 않아 소식으로 분류합니다.",024840,KBI메탈,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068071,한국선재(주) (정정)타법인주식및출자증권처분결정,한국선재(주)의 타법인주식 및 출자증권 처분결정 정정 공시.,소식,"타법인주식 처분은 기업의 자산 조정에 해당하며, 정정 공시는 추가적인 영향이 없으므로 소식으로 분류합니다.",025550,한국선재,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068029,광진실업(주) (정정)유상증자결정(제3자배정-소액공모),광진실업(주)의 제3자배정 유상증자 결정 공시.,호재,제3자배정 유상증자는 신규 자금 유입 및 사업 확장 기대감이 있어 호재로 분류합니다.,026910,광진실업,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068100,(주)피노 추가상장(국내사모 CB전환),(주)피노의 국내사모 CB전환에 따른 추가상장 공시.,소식,"CB전환에 따른 추가상장은 일반적인 자본 변동으로, 주가에 직접적인 영향이 크지 않아 소식으로 분류합니다.",033790,피노,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068061,(주)오스코텍 (정정)투자판단 관련 주요경영사항(SYK 저해제 후보물질 세비도플레닙(SKIO703) 기술수출 계약 체결),(주)오스코텍의 SYK 저해제 후보물질 기술수출 계약 체결 공시.,호재,기술수출 계약 체결은 신사업 진출 및 수익 확대 기대감이 있어 호재로 분류합니다.,039200,오스코텍,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068063,(주)삼화네트웍스 자기주식취득 신탁계약 해지 결정,삼화네트웍스가 자기주식취득 신탁계약 해지를 결정함.,소식,자기주식취득 신탁계약 해지는 일반적인 기업 활동으로 주가에 직접적인 영향이 크지 않아 소식으로 분류합니다.,046390,삼화네트웍스,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068004,주식회사 엠게임 중간(분기)배당을위한주주명부폐쇄(기준일)결정,엠게임이 중간배당을 위한 주주명부 폐쇄 기준일을 결정함.,소식,중간배당을 위한 주주명부 폐쇄는 정기적이고 일반적인 기업 공시로 주가에 직접적인 영향이 없어 소식으로 분류합니다.,058630,엠게임,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068027,(주)삼에스코리아 감사보고서 제출,삼에스코리아가 감사보고서를 제출함.,소식,감사보고서 제출은 법적 의무에 따른 정기 공시로 주가에 직접적인 영향이 없어 소식으로 분류합니다.,060310,3S,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068062,(주)삼에스코리아 전환가액의조정,삼에스코리아가 전환가액을 조정함.,소식,"전환가액 조정은 주식 관련 정책 변경이지만, 구체적 영향이 명시되지 않아 소식으로 분류합니다.",060310,3S,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068014,엘비세미콘(주) (정정)유상증자결정(주주배정후 실권주 일반공모),엘비세미콘이 유상증자(주주배정후 실권주 일반공모)를 결정함.,악재,유상증자(주주배정)는 기존 주주가치 희석 및 주가 하락 가능성이 있어 악재로 분류합니다.,061970,LB세미콘,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068016,엘비세미콘(주) 유상증자1차발행가액결정,엘비세미콘(주) 유상증자 1차 발행가액 결정 공시.,악재,유상증자는 주주가치 희석 및 단기적으로 주가에 부정적 영향을 줄 수 있어 악재로 분류합니다.,061970,LB세미콘,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068094,엘비세미콘(주) 권리락(유상증자),엘비세미콘(주) 유상증자에 따른 권리락 발생 공시.,악재,유상증자 권리락은 주가 하락 요인으로 작용할 수 있으므로 악재로 분류합니다.,061970,LB세미콘,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068085,(주)한국첨단소재 임시주주총회결과,(주)한국첨단소재 임시주주총회 결과 공시.,소식,임시주주총회 결과는 일반적인 기업 정보로 주가에 직접적 영향이 없어 소식으로 분류합니다.,062970,한국첨단소재,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068093,한성크린텍(주) 단일판매ㆍ공급계약체결,한성크린텍(주) 단일판매ㆍ공급계약 체결 공시.,호재,단일판매ㆍ공급계약 체결은 실적 개선 기대감으로 주가에 긍정적 영향을 줄 수 있어 호재로 분류합니다.,066980,한성크린텍,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068170,하나마이크론(주) 추가상장(주식매수선택권행사),하나마이크론(주) 주식매수선택권 행사에 따른 추가상장 공시.,소식,주식매수선택권 행사로 인한 추가상장은 일반적인 기업 활동으로 소식에 해당합니다.,067310,하나마이크론,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068168,(주)다원시스 사채원리금미지급발생,다원시스에서 사채 원리금 미지급이 발생했다는 공시.,악재,사채 원리금 미지급은 재무 건전성 악화 및 신뢰도 하락으로 주가에 부정적 영향을 줄 수 있습니다.,068240,다원시스,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068108,(주)이수앱지스 (정정)단일판매ㆍ공급계약체결,이수앱지스가 단일판매ㆍ공급계약을 정정하여 체결했다는 공시.,호재,단일판매ㆍ공급계약 체결은 매출 증가 및 실적 개선 기대감으로 주가에 긍정적 영향을 미칠 수 있습니다.,086890,이수앱지스,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068053,(주)케이알엠 추가상장(국내사모 CB전환),케이알엠의 국내사모 CB 전환에 따른 추가상장 공시.,소식,CB 전환에 따른 추가상장은 일반적인 자본 변동으로 주가에 직접적 영향이 크지 않습니다.,093640,케이알엠,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068052,(주)와이즈넛 추가상장(주식매수선택권행사),와이즈넛의 주식매수선택권 행사에 따른 추가상장 공시.,소식,주식매수선택권 행사로 인한 추가상장은 통상적인 기업 운영 소식으로 분류됩니다.,096250,와이즈넛,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068154,(주)와이즈넛 자기주식 취득 결정,와이즈넛이 자기주식 취득 결정을 공시했다.,호재,자기주식 취득은 주가 안정 및 주주가치 제고에 긍정적 영향을 줄 수 있습니다.,096250,와이즈넛,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068048,이지케어텍(주) 감사보고서 제출,이지케어텍(주)의 감사보고서 제출 공시,소식,"감사보고서 제출은 정기적인 기업 공시로, 주가에 직접적인 영향을 주지 않는 일반적인 소식입니다.",099750,이지케어텍,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068025,(주)케이에스인더스트리 (정정)주주총회소집결의(임시주주총회),(주)케이에스인더스트리 임시주주총회 소집 결의 공시,소식,"임시주주총회 소집은 기업 운영상의 일반적인 절차로, 주가에 직접적인 영향을 주지 않는 소식입니다.",101000,KS인더스트리,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068011,(주)월덱스 기업가치 제고 계획(자율공시),(주)월덱스 기업가치 제고 계획 자율공시,호재,기업가치 제고 계획은 실적 개선 또는 성장 기대를 반영하여 주가에 긍정적인 영향을 줄 수 있습니다.,101160,월덱스,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068054,(주)월덱스 기업설명회(IR) 개최,(주)월덱스 기업설명회(IR) 개최 공시,소식,"기업설명회(IR) 개최는 투자자 소통 목적의 일반적인 행사로, 직접적인 주가 영향은 제한적입니다.",101160,월덱스,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_067994,우양에이치씨(주) 자기주식취득 신탁계약 체결 결정,우양에이치씨(주) 자기주식취득 신탁계약 체결 결정,호재,자기주식취득은 주가 안정 및 주주가치 제고에 긍정적으로 작용하여 호재로 분류됩니다.,101970,우양에이치씨,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068024,대양전기공업(주) 타법인주식및출자증권취득결정,대양전기공업(주)이 타법인 주식 및 출자증권 취득을 결정함.,호재,타법인 주식 및 출자증권 취득은 사업 확장 또는 투자로 해석되어 기업 가치 상승에 긍정적입니다.,108380,대양전기공업,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068091,(주)알파칩스 주주총회소집결의(임시주주총회),(주)알파칩스가 임시 주주총회 소집을 결의함.,소식,임시 주주총회 소집은 기업 운영의 일반적 절차로 주가에 직접적 영향이 없습니다.,117670,알파칩스,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068139,(주)알파칩스 주주명부폐쇄기간 또는 기준일 설정,(주)알파칩스가 주주명부 폐쇄기간 또는 기준일을 설정함.,소식,주주명부 폐쇄기간 설정은 정기적 기업 행정 절차로 주가에 직접적 영향이 없습니다.,117670,알파칩스,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068046,(주)케이엑스이노베이션 해산사유 발생(종속회사의 주요경영사항),(주)케이엑스이노베이션 종속회사에 해산사유가 발생함.,악재,종속회사의 해산은 그룹 전체의 사업 축소 및 재무적 악영향을 줄 수 있어 부정적입니다.,122450,KX,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068047,(주)케이엑스이노베이션 회사합병 결정(종속회사의 주요경영사항),(주)케이엑스이노베이션 종속회사가 회사합병을 결정함.,호재,회사합병 결정은 사업구조 개선 및 시너지 효과 기대 등 긍정적 영향을 줄 수 있습니다.,122450,KX,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068058,(주)케이엑스이노베이션 회사합병 결정(소규모합병),케이엑스이노베이션이 소규모 합병을 결정함.,호재,합병은 사업 확장 및 시너지 효과로 주가에 긍정적 영향을 줄 수 있어 호재로 분류합니다.,122450,KX,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068059,(주)케이엑스이노베이션 주주명부폐쇄기간 또는 기준일 설정,케이엑스이노베이션이 주주명부 폐쇄기간 또는 기준일을 설정함.,소식,주주명부 폐쇄는 정기적인 기업 절차로 주가에 직접적 영향이 없어 소식으로 분류합니다.,122450,KX,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_067998,(주)아이티센글로벌 기업설명회(IR) 개최,아이티센글로벌이 기업설명회(IR)를 개최함.,소식,기업설명회 개최는 투자자 소통 목적의 일반적 활동으로 주가에 직접적 영향이 없어 소식으로 분류합니다.,124500,아이티센글로벌,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068067,비나텍주식회사 타법인주식및출자증권취득결정,비나텍이 타법인 주식 및 출자증권 취득을 결정함.,호재,타법인 주식 및 출자증권 취득은 사업 확장 및 성장 기대감으로 주가에 긍정적 영향을 줄 수 있어 호재로 분류합니다.,126340,비나텍,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068051,(주)제이에스링크 추가상장(국내사모 CB전환),제이에스링크가 국내사모 CB 전환으로 추가상장을 실시함.,소식,CB 전환에 따른 추가상장은 일반적인 자본시장 활동으로 주가에 직접적 영향이 없어 소식으로 분류합니다.,127120,제이에스링크,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068125,(주)제이에스링크 (정정)전환사채권발행결정(제18회차),제이에스링크의 전환사채권 발행결정에 대한 정정 공시.,소식,"전환사채 발행은 자금 조달 목적이나, 정정 공시로 인해 직접적인 주가 영향은 제한적입니다.",127120,제이에스링크,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068018,(주)피엠티 유상증자최종발행가액확정,피엠티의 유상증자 최종 발행가액 확정 공시.,악재,유상증자 확정은 기존 주주가치 희석 및 주가 하락 요인으로 작용할 수 있습니다.,147760,피엠티,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068021,(주)피엠티 (정정)유상증자결정(주주배정후 실권주 일반공모),피엠티의 유상증자결정 정정 공시(주주배정후 실권주 일반공모).,악재,유상증자(주주배정)는 주주가치 희석 및 단기적으로 주가에 부정적 영향을 미칠 수 있습니다.,147760,피엠티,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_067919,페니트리움바이오사이언스(주) 투자판단 관련 주요경영사항(임상시험계획 변경승인)(불응성/재발성 고형암 대상 펨브롤리주맙과 PenetriumTM 병용요법 1상 임상시험계획 변경승인),페니트리움바이오사이언스 임상시험계획 변경 승인 공시.,호재,임상시험계획 변경 승인으로 신약 개발 기대감이 높아져 주가에 긍정적 영향을 줄 수 있습니다.,트리움바이오,페니트리움바이오사이언스,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068036,(주)엑셈 자기주식 취득 결정,엑셈의 자기주식 취득 결정 공시.,호재,자기주식 취득은 주주가치 제고 및 주가 상승 기대 요인으로 긍정적으로 평가됩니다.,205100,엑셈,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068148,"(주)케어젠 불성실공시법인지정예고(공시번복 1건, 공시변경 1건)",(주)케어젠이 불성실공시법인 지정 예고를 받음.,악재,불성실공시법인 지정은 투자자 신뢰 하락 및 주가에 부정적 영향을 미칠 수 있습니다.,214370,케어젠,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068070,(주)심텍 자기주식 취득 결정,(주)심텍이 자기주식 취득을 결정함.,호재,자기주식 취득은 주주가치 제고 및 주가 상승 기대 요인으로 긍정적입니다.,222800,심텍,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068037,(주)드림씨아이에스 기업설명회(IR) 개최,(주)드림씨아이에스가 기업설명회(IR)를 개최함.,소식,기업설명회 개최는 일반적인 기업 활동으로 주가에 직접적 영향이 없습니다.,223250,드림씨아이에스,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068006,패션플랫폼(주) 수시공시의무관련사항(공정공시)(주주가치 제고를 위한 중장기 주주환원정책 안내),패션플랫폼(주)이 중장기 주주환원정책을 안내함.,호재,주주환원정책은 주주가치 제고를 위한 정책으로 긍정적 영향을 줄 수 있습니다.,225590,패션플랫폼,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068147,(주)라온로보틱스 추가상장(주식매수선택권행사),(주)라온로보틱스가 주식매수선택권 행사로 추가상장을 실시함.,소식,주식매수선택권 행사에 따른 추가상장은 일반적인 기업 공시로 직접적 영향이 제한적입니다.,232680,라온로보틱스,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068087,(주)녹십자웰빙 주권 관련 사채권의 취득결정,녹십자웰빙이 주권 관련 사채권 취득을 결정함.,호재,주권 관련 사채권 취득은 자금 조달 및 사업 확장에 긍정적 영향을 줄 수 있어 호재로 분류합니다.,234690,녹십자웰빙,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068060,(주)앤디포스 전환사채권발행결정(제6회차),앤디포스가 제6회차 전환사채권 발행을 결정함.,호재,전환사채 발행은 자금 조달 및 성장 동력 확보에 긍정적 영향을 줄 수 있어 호재로 분류합니다.,238090,앤디포스,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068026,(주)예선테크 임시주주총회결과,예선테크 임시주주총회 결과를 공시함.,소식,임시주주총회 결과는 일반적인 기업 운영 소식으로 주가에 직접적 영향이 없으므로 소식으로 분류합니다.,250930,예선테크,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068032,(주)브이원텍 기업설명회(IR) 개최,브이원텍이 기업설명회(IR) 개최를 공시함.,소식,기업설명회(IR) 개최는 투자자 대상 정보 제공으로 직접적인 주가 영향이 없으므로 소식으로 분류합니다.,251630,브이원텍,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068005,(주)푸드나무 (정정)최대주주변경,푸드나무 최대주주 변경 정정 공시.,악재,최대주주 변경은 경영권 변동 및 불확실성으로 인해 주가에 부정적 영향을 줄 수 있어 악재로 분류합니다.,290720,푸드나무,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068056,(주)조이웍스앤코 추가상장(무상증자),조이웍스앤코의 무상증자에 따른 추가상장 공시.,호재,무상증자는 주주가치 제고 및 유동성 확대 효과로 주가에 긍정적 영향을 줄 수 있습니다.,309930,조이웍스앤코,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068064,(주)조이웍스앤코 (정정)주주총회소집결의,조이웍스앤코의 정정 주주총회 소집 결의 공시.,소식,주주총회 소집은 기업 운영의 정기적 절차로 주가에 직접적 영향이 없습니다.,309930,조이웍스앤코,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068066,(주)조이웍스앤코 (정정)주주명부폐쇄기간 또는 기준일 설정,조이웍스앤코의 정정 주주명부 폐쇄기간 또는 기준일 설정 공시.,소식,주주명부 폐쇄기간 설정은 법적·행정적 절차로 주가에 직접적 영향이 없습니다.,309930,조이웍스앤코,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068101,엘에스티라유텍(주) 추가상장(우선주의 보통주전환),엘에스티라유텍의 우선주 보통주 전환에 따른 추가상장 공시.,소식,"우선주의 보통주 전환은 자본구조 변경이나 유동성 확대 목적이지만, 직접적 호재·악재는 아닙니다.",322180,LS티라유텍,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068028,(주)제이엘케이 기타 경영사항(자율공시)(범부처 첨단의료기기 연구개발 국외임상과제 (국책과제 선정)),제이엘케이가 첨단의료기기 국외임상 국책과제에 선정됨.,호재,국책과제 선정은 연구개발 지원 및 성장 기대감으로 주가에 긍정적 영향을 줄 수 있습니다.,322510,제이엘케이,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068034,인바이오주식회사 임시주주총회결과,인바이오주식회사 임시주주총회 결과 공시.,소식,"임시주주총회 결과는 기업의 일반적인 경영활동에 관한 소식으로, 주가에 직접적인 영향이 없습니다.",인바이오,인바이오주식회사,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068040,인바이오주식회사 본점소재지변경,인바이오주식회사 본점 소재지 변경 공시.,소식,"본점 소재지 변경은 기업 운영상의 행정적 변화로, 주가에 직접적인 영향을 주지 않는 중립적 소식입니다.",인바이오,인바이오주식회사,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068102,(주)아이씨에이치 추가상장(국내사모 CB전환),(주)아이씨에이치 국내사모 CB 전환에 따른 추가상장 공시.,소식,"CB 전환에 따른 추가상장은 일반적인 자본 변동으로, 특별한 호재나 악재로 분류하기 어렵습니다.",368600,아이씨에이치,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_067985,(주)유일로보틱스 단일판매ㆍ공급계약체결,(주)유일로보틱스 단일판매ㆍ공급계약 체결 공시.,호재,단일판매ㆍ공급계약 체결은 기업의 매출 증가와 실적 개선에 긍정적인 영향을 줄 수 있어 호재로 분류합니다.,388720,유일로보틱스,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068104,씨피시스템(주) 변경상장(주식소각),씨피시스템(주) 주식소각에 따른 변경상장 공시.,소식,"주식소각은 자본 구조 조정의 일환으로, 특별한 호재나 악재로 분류하기 어려운 중립적 소식입니다.",413630,씨피시스템,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068076,(주)삼기에너지솔루션즈 타인에대한채무보증결정,삼기에너지솔루션즈의 타인에 대한 채무보증 결정 공시.,소식,"채무보증 결정은 기업의 재무적 부담이 증가할 수 있으나, 직접적인 주가 영향은 중립적입니다.",419050,삼기에너지솔루션즈,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068030,엔젯 주식회사 주식매수선택권행사,엔젯 주식회사의 주식매수선택권 행사 공시.,호재,주식매수선택권 행사는 임직원 동기부여 및 성장 기대감으로 주가에 긍정적 영향을 줄 수 있습니다.,419080,엔젯,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068172,티이엠씨 주식회사 추가상장(국내사모 CB전환),티이엠씨의 국내사모 CB 전환에 따른 추가상장 공시.,소식,"CB 전환에 따른 추가상장은 일반적인 자본 변동 소식으로, 직접적인 주가 영향은 중립적입니다.",425040,티이엠씨,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_067995,(주)나우로보틱스 기업설명회(IR) 개최,나우로보틱스의 기업설명회(IR) 개최 공시.,소식,"기업설명회(IR) 개최는 투자자 소통 목적의 일반적인 소식으로, 주가에 직접적 영향은 없습니다.",459510,나우로보틱스,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068095,(주)이노스페이스 권리락(무상증자),이노스페이스의 무상증자에 따른 권리락 공시.,호재,무상증자는 주주가치 제고 및 유동성 확대 효과로 주가에 긍정적 영향을 줄 수 있습니다.,462350,이노스페이스,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068097,(주)라메디텍 전환가액의조정(제1회차),라메디텍의 제1회차 전환가액 조정 관련 공시.,소식,"전환가액 조정은 일반적인 기업 공시로, 주가에 직접적인 영향이 없는 정보입니다.",462510,라메디텍,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068174,(주)프로티나 기타 경영사항(자율공시)([국책과제 선정] 국가신약개발재단(KDDF) 과제 협약 체결 완료),프로티나가 국가신약개발재단 국책과제 협약을 체결 완료.,호재,국책과제 선정 및 협약 체결은 신사업 진출 및 연구개발 지원으로 주가에 긍정적 영향을 줄 수 있습니다.,468530,프로티나,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068055,(주)마키나락스 추가상장(주식매수선택권행사),마키나락스의 주식매수선택권 행사로 인한 추가상장 공시.,소식,"주식매수선택권 행사에 따른 추가상장은 일반적인 기업 활동으로, 직접적인 주가 영향은 제한적입니다.",477850,마키나락스,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068068,케이비제29호기업인수목적(주) 기업인수목적회사의예치ㆍ신탁계약내용변경,케이비제29호기업인수목적의 예치ㆍ신탁계약 내용 변경 공시.,소식,예치 및 신탁계약 내용 변경은 기업인수목적회사에서 자주 발생하는 일반적 공시입니다.,478390,KB제29호스팩,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_067990,주식회사 블랙야크아이앤씨 금전대여결정,블랙야크아이앤씨의 금전대여 결정 공시.,소식,"금전대여 결정은 기업의 자금 운용 관련 소식으로, 주가에 직접적인 영향은 제한적입니다.",478560,블랙야크아이앤씨,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068110,(주)지에스글로벌 (정정)타인에대한채무보증결정,지에스글로벌의 타인에 대한 채무보증 결정에 대한 정정 공시.,소식,"채무보증 결정은 기업의 재무상황에 직접적인 변화가 없으며, 정정 공시는 일반적인 기업 정보로 분류됩니다.",GS글로벌,지에스글로벌,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_067971,대한전선(주) 단일판매ㆍ공급계약체결,대한전선이 단일판매ㆍ공급계약을 체결했다는 공시.,호재,공급계약 체결은 매출 증가 및 실적 개선 기대를 높여 주가에 긍정적 영향을 줄 수 있습니다.,001440,대한전선,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_067988,(주)코오롱 단일판매ㆍ공급계약체결(자회사의 주요경영사항),코오롱 자회사의 단일판매ㆍ공급계약 체결 주요경영사항 공시.,호재,자회사의 공급계약 체결은 그룹 전체의 실적 개선에 긍정적 영향을 미칠 수 있습니다.,002020,코오롱,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068050,(주)비비안 전환가액ㆍ신주인수권행사가액ㆍ교환가액의 조정(안내공시),비비안의 전환가액 및 신주인수권행사가액 조정 안내 공시.,소식,"전환가액 및 신주인수권행사가액 조정은 안내성 공시로, 주가에 직접적인 영향이 없는 일반적인 정보입니다.",002070,비비안,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_067929,한국투자 ACE TDF장기자산배분액티브증권상장지수투자신탁(주식혼합-재간접형) ETF 상관계수 기준 미달 발생,한국투자 ACE TDF ETF 상관계수 기준 미달 발생 공시.,악재,상관계수 기준 미달은 ETF 운용에 부정적 영향을 줄 수 있어 투자자 신뢰 하락 및 주가에 악영향을 미칠 수 있습니다.,산배분액티브,한국투자 ACE TDF장기자산배분액티브증권상장지수투자신탁,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_067923,한국투자 ACE 적격TDF2030액티브증권상장지수투자신탁(주식혼합-재간접형) ETF 상관계수 기준 미달 발생,한국투자 ACE 적격TDF2030 ETF 상관계수 기준 미달 발생 공시.,악재,ETF의 상관계수 기준 미달은 운용 성과 저하 및 투자자 신뢰 하락으로 이어질 수 있어 악재로 분류합니다.,액티브 적격,한국투자 ACE 적격TDF2030액티브증권상장지수투자신탁,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_067922,한국투자 ACE 적격TDF2050액티브증권상장지수투자신탁(주식혼합-재간접형) ETF 상관계수 기준 미달 발생,한국투자 ACE 적격TDF2050 ETF 상관계수 기준 미달 발생 공시.,악재,ETF의 상관계수 기준 미달은 운용 성과 저하 및 투자자 신뢰 하락으로 이어질 수 있어 악재로 분류합니다.,액티브 적격,한국투자 ACE 적격TDF2050액티브증권상장지수투자신탁,2026-06-18T06:30:01.918Z,2026-06-18
2,20260617,20260617_068033,(주)SH에너지화학 대표이사(대표집행임원) 변경(안내공시),SH에너지화학 대표이사 변경 안내 공시.,소식,대표이사 변경은 단순 인사 이동으로 주가에 직접적인 영향이 없으므로 소식으로 분류합니다.,002360,SH에너지화학,2026-06-18T06:30:01.918Z,2026-06-18
